"","FDT_STA_ID","STA_DESC","Deq_Region","STA_REC_CODE","FDT_DEPTH","FDT_DEPTH_DESC","FDT_PERCENT_FRB","FDT_SSC_CODE","FDT_SPG_CODE","Huc6_Huc_8","Huc6_Huc_8_Name","Huc6_Name","Huc6_Vahu5","Huc6_Huc_12","Huc6_Huc_12_Name","Huc6_Vahu6","STA_LV1_CODE","LV1_DESCRIPTION","STA_LV2_CODE","LV2_DESCRIPTION","STA_LV3_CODE","LV3_DESCRIPTION","STA_CBP_NAME","HUC12","Portion","MAP.x","ASSESS_REG","OFFICE_NM","States","HUType","HUMod","ToHUC","META_ID","Location","VaName","PC_Water","Tidal","VAHUSB","FedName","HUC10","VAHU5","Basin","BASIN_NAME","BASIN_CODE","SUBBASIN","ID305B_1","ID305B_2","ID305B_3","DEPTH","REGION","STA_TYPE1","STA_TYPE2","STA_TYPE3","DD_LAT","DD_LONG","WATERSHED","VAHU6","n","Buffer Distance"
"2438","8-MPN028.78","S shore shallow water - Walkerton Bridge","Piedmont","PRO",0.1,"S",50,"015172","C2","02080105","Mattaponi","Aylett Creek-Mattaponi River","YO-P","020801050504","Mattaponi River-Aylett Creek","YO57","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VA14-023A","020801050504",NA,"york","PRO","Piedmont","VA","Standard","NM","020801050602","VA01","Internal","Mattaponi River-Aylett Creek",3,"T","YO","Aylett Creek-Mattaponi River","0208010505","YO-P","York River Basin","York River","8",NA,"VAP-F23E_MPN03A06",NA,NA,"S,M,B","PRO","C2","CB-B",NA,37.72097,-77.01823,"F23E","YO57",1,NA
"2439","8-MPN029.08","RT. 629 BRIDGE AT WALKERTON","Piedmont","PRO",1,"S",50,"845101","CB","02080105","Mattaponi","Aylett Creek-Mattaponi River","YO-P","020801050504","Mattaponi River-Aylett Creek","YO57","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station","TF4.4","020801050504",NA,"york","PRO","Piedmont","VA","Standard","NM","020801050602","VA01","Internal","Mattaponi River-Aylett Creek",3,"T","YO","Aylett Creek-Mattaponi River","0208010505","YO-P","York River Basin","York River","8",NA,"VAP-F23E_MPN03A06",NA,NA,"S,M,B","PRO","CB","TR","C",37.72286,-77.02397,"F23E","YO57",1,NA
"2440","8-MPN034.33","Mattaponi R. AT PIER AT ROSEPONT","Piedmont","PRO",0.3,"S",50,"11124","TM","02080105","Mattaponi","Aylett Creek-Mattaponi River","YO-P","020801050504","Mattaponi River-Aylett Creek","YO57","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","SSTUDY","Special Study Station",NA,"020801050504",NA,"york","PRO","Piedmont","VA","Standard","NM","020801050602","VA01","Internal","Mattaponi River-Aylett Creek",3,"T","YO","Aylett Creek-Mattaponi River","0208010505","YO-P","York River Basin","York River","8",NA,"VAP-F23E_MPN03A06",NA,NA,"0.3","PRO","A","TM",NA,37.75533,-77.09025,"F23E","YO57",1,NA
"2441","8-MPN039.10","Boat Ramp Just DS of RT. 360 @ Aylett","Piedmont","PRO",0.3,"S",50,"000002","TR","02080105","Mattaponi","Aylett Creek-Mattaponi River","YO-P","020801050504","Mattaponi River-Aylett Creek","YO57","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station",NA,"020801050504",NA,"york","PRO","Piedmont","VA","Standard","NM","020801050602","VA01","Internal","Mattaponi River-Aylett Creek",3,"T","YO","Aylett Creek-Mattaponi River","0208010505","YO-P","York River Basin","York River","8",NA,"VAP-F23E_MPN02A98",NA,NA,"S,B","PRO","A","TR",NA,37.78583,-77.10333,"F23E","YO57",1,NA
"2442","8-MPN043.76","Mattaponi R., 0.25 mile DS Herring Creek","Piedmont","PRO",0.3,"S",50,"11124","TM","02080105","Mattaponi","Aylett Creek-Mattaponi River","YO-P","020801050504","Mattaponi River-Aylett Creek","YO57","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VARS11-242","020801050504",NA,"york","PRO","Piedmont","VA","Standard","NM","020801050602","VA01","Internal","Mattaponi River-Aylett Creek",3,"T","YO","Aylett Creek-Mattaponi River","0208010505","YO-P","York River Basin","York River","8",NA,"VAP-F23R_MPN01A00",NA,NA,"S,B","PRO","A","TM",NA,37.80708,-77.11928,"F23R","YO57",1,NA
"2443","2-JED008.07","Along USFS Rd 69","Blue Ridge","WCRO",0.3,"S",50,"000002","AW","02080201","Upper James","Cove Run-Dunlap Creek","JU-C","020802010302","Dunlap Creek-Cove Run","JU13","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VARS11-156","020802010302",NA,"jamesu","BRRO","Blue Ridge","VA","Standard","KA","020802010304","VA05","Internal","Dunlap Creek-Cove Run",0,"N","JU","Cove Run-Dunlap Creek","0208020103","JU-C","James River Basin","James River","2A","James River - Upper","VAW-I07R_JED01A02","VAW-I07R_JED02A02",NA,"S","BRRO","A","FPM","B,PA",37.7974,-80.19389,"I07","JU13",1,NA
"2444","3-BLD001.54","Belwood Swamp at Rt. 201","Piedmont","PRO",0.3,"S",50,"000002","AW","02080104","Lower Rappahannock","Western Branch Corrotoman River","RA-R","020801040701","Western Branch Corrotoman River","RA70","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020801040701",NA,"rapp","PRO","Piedmont","VA","Standard","NM","020801040703","VA01","Internal","Western Branch Corrotoman River",5,"T","RA","Western Branch Corrotoman River","0208010407","RA-R","Rappahannock River Basin","Rappahannock River","3",NA,"VAP-E26R_BLD01A08",NA,NA,"S,B","PRO","A",NA,NA,37.78,-76.49639,"E26R","RA70",1,NA
"2445","3-CTO005.64","Center channel above Old Womans Point","Piedmont","PRO",0.5,"S",50,"015172","C2","02080104","Lower Rappahannock","Western Branch Corrotoman River","RA-R","020801040701","Western Branch Corrotoman River","RA70","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VA14-043A","020801040701",NA,"rapp","PRO","Piedmont","VA","Standard","NM","020801040703","VA01","Internal","Western Branch Corrotoman River",5,"T","RA","Western Branch Corrotoman River","0208010407","RA-R","Rappahannock River Basin","Rappahannock River","3",NA,"VAP-E26E_CTO01A02",NA,NA,"S,M,B","PRO","C2","CB-B",NA,37.75062,-76.4963,"E26E","RA70",1,NA
"2446","3-CTO008.05","W. Br. Corrotoman R at Rt. 600","Piedmont","PRO",0.3,"S",50,"13016","TM","02080104","Lower Rappahannock","Western Branch Corrotoman River","RA-R","020801040701","Western Branch Corrotoman River","RA70","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","TMDL","Total Maximum Daily Load sited station",NA,"020801040701",NA,"rapp","PRO","Piedmont","VA","Standard","NM","020801040703","VA01","Internal","Western Branch Corrotoman River",5,"T","RA","Western Branch Corrotoman River","0208010407","RA-R","Rappahannock River Basin","Rappahannock River","3",NA,"VAP-E26R_CTO01A04",NA,NA,"0.3","PRO","TM",NA,NA,37.77397,-76.47072,"E26R","RA70",1,NA
"2447","3-CTO010.61","Western Branch Corrotoman R at Rt. 616","Piedmont","PRO",0.3,"S",50,"13016","TM","02080104","Lower Rappahannock","Western Branch Corrotoman River","RA-R","020801040701","Western Branch Corrotoman River","RA70","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020801040701",NA,"rapp","PRO","Piedmont","VA","Standard","NM","020801040703","VA01","Internal","Western Branch Corrotoman River",5,"T","RA","Western Branch Corrotoman River","0208010407","RA-R","Rappahannock River Basin","Rappahannock River","3",NA,"VAP-E26R_CTO01A04",NA,NA,"0.3","PRO","A","TM",NA,37.79528,-76.44917,"E26R","RA70",1,NA
"2448","3-XEY001.00","UT to W. Br. Corrotoman R at Rt604","Piedmont","PRO",0.3,"S",50,"13016","TM","02080104","Lower Rappahannock","Western Branch Corrotoman River","RA-R","020801040701","Western Branch Corrotoman River","RA70","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020801040701",NA,"rapp","PRO","Piedmont","VA","Standard","NM","020801040703","VA01","Internal","Western Branch Corrotoman River",5,"T","RA","Western Branch Corrotoman River","0208010407","RA-R","Rappahannock River Basin","Rappahannock River","3",NA,"VAP-E26R_XEY01A06",NA,NA,"0.3","PRO","TM",NA,NA,37.77778,-76.4425,"E26R","RA70",1,NA
"2449","7-FLL002.46","RAMP AT THE END OF RT. 651","Tidewater","TRO",0.3,"S",50,"000002","TR","02040304","Eastern Lower Delmarva","Metompkin Inlet","AO-C","020403040103","Metompkin Inlet","AO10","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station",NA,"020403040103",NA,"cbaosc","TRO","Tidewater","VA","Multiple Outlets","NM","020403040401","VA01","Internal","Metompkin Inlet",19,"T","AO","Metompkin Inlet","0204030401","AO-C","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7C","Atlantic Ocean Coastal","VAT-D03E_FLL01A08",NA,NA,"S","TRO","A","TR",NA,37.6925,-75.63222,"D03E","AO10",1,NA
"2450","7-LGB001.30","btw Cedar Is Bay & Metompkin Inlet","Tidewater","TRO",0.5,"S",50,"015172","C2","02040304","Eastern Lower Delmarva","Metompkin Inlet","AO-C","020403040103","Metompkin Inlet","AO10","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VA18-0014A, VA08-0014A","020403040103",NA,"cbaosc","TRO","Tidewater","VA","Multiple Outlets","NM","020403040401","VA01","Internal","Metompkin Inlet",19,"T","AO","Metompkin Inlet","0204030401","AO-C","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7C","Atlantic Ocean Coastal","VAT-D03E_LGB01A20",NA,NA,"S,M","TRO","C2","B",NA,37.67469,-75.61183,"D03E","AO10",1,NA
"2451","7-MET001.11","channel N of Folly Creek, off JoynesNeck","Tidewater","TRO",0.5,"S",50,"015172","C2","02040304","Eastern Lower Delmarva","Metompkin Inlet","AO-C","020403040103","Metompkin Inlet","AO10","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VA16-046C, VA06-0096C","020403040103",NA,"cbaosc","TRO","Tidewater","VA","Multiple Outlets","NM","020403040401","VA01","Internal","Metompkin Inlet",19,"T","AO","Metompkin Inlet","0204030401","AO-C","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7C","Atlantic Ocean Coastal","VAT-D03E_MET01A08",NA,NA,"S,M,B","TRO","C2","B",NA,37.69861,-75.61083,"D03E","AO10",1,NA
"2452","7-PAR001.20","ROUTE 666 - MAIN (ACCOMACK COUNTY)","Tidewater","TRO",0.3,"S",50,"000002","AW","02040304","Eastern Lower Delmarva","Metompkin Inlet","AO-C","020403040103","Metompkin Inlet","AO10","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020403040103",NA,"cbaosc","TRO","Tidewater","VA","Multiple Outlets","NM","020403040401","VA01","Internal","Metompkin Inlet",19,"T","AO","Metompkin Inlet","0204030401","AO-C","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7C","Atlantic Ocean Coastal","VAT-D03E_PAR01A06",NA,NA,"S","TRO","A",NA,NA,37.72806,-75.61028,"D03E","AO10",1,NA
"2453","7-PAR003.09","PERDUE, INC. STA #3, TR. 744 - RECOVERY","Tidewater","TRO",0.3,"S",50,"000002","TR","02040304","Eastern Lower Delmarva","Metompkin Inlet","AO-C","020403040103","Metompkin Inlet","AO10","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station",NA,"020403040103",NA,"cbaosc","TRO","Tidewater","VA","Multiple Outlets","NM","020403040401","VA01","Internal","Metompkin Inlet",19,"T","AO","Metompkin Inlet","0204030401","AO-C","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7C","Atlantic Ocean Coastal","VAT-D03R_PAR01A00",NA,NA,"S,B","TRO","A","B","TR",37.73194,-75.63083,"D03R","AO10",1,NA
"2454","2-HRD000.36","Rt. 646 Bridge at State Wildlife Area","Valley","VRO",0.3,"S",50,"000002","IM","02080203","Middle James Buffalo","Woodson Creek-Hardware River","JM-L","020802031204","Hardware River-Woodson Creek","JM49","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020802031204",NA,"jamesm","VRO","Valley","VA","Standard","NM","020802031501","VA01","Internal","Hardware River-Woodson Creek",0,"N","JM","Woodson Creek-Hardware River","0208020312","JM-L","James River Basin","James River","2B","James River - Middle","VAV-H19R_HRD01A00","VAV-H19R_HRD02A10",NA,"0.3","VRO","A",NA,NA,37.74139,-78.40667,"H19R","JM49",1,NA
"2455","2-HRD011.57","RT. 637 BRIDGE at Gaging Staiton","Valley","VRO",0.3,"S",50,"000002","TR","02080203","Middle James Buffalo","Woodson Creek-Hardware River","JM-L","020802031204","Hardware River-Woodson Creek","JM49","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station","02030000","020802031204",NA,"jamesm","VRO","Valley","VA","Standard","NM","020802031501","VA01","Internal","Hardware River-Woodson Creek",0,"N","JM","Woodson Creek-Hardware River","0208020312","JM-L","James River Basin","James River","2B","James River - Middle","VAV-H19R_HRD01A00","VAV-H19R_HRD02A10",NA,"0.3","VRO","A","TR",NA,37.8125,-78.455,"H19R","JM48",1,NA
"2456","2-BYR003.35","BYRD CREEK, RT. 603 BRIDGE","Piedmont","PRO",0.3,"S",50,"000002","AW","02080205","Middle James Willis","Middle Byrd Creek","JM-P","020802050102","Middle Byrd Creek","JM60","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020802050102",NA,"jamesm","PRO","Piedmont","VA","Standard","NM","020802050103","VA01","Internal","Middle Byrd Creek",0,"N","JM","Middle Byrd Creek","0208020501","JM-P","James River Basin","James River","2B","James River - Middle","VAP-H34R_BYR01A98",NA,NA,"0.3","PRO","A",NA,NA,37.74472,-78.10889,"H34R","JM60",1,NA
"2457","2-BYR018.04","Byrd Creek at Rt. 605","Valley","PRO",0.3,"S",50,"000002","RB","02080205","Middle James Willis","Middle Byrd Creek","JM-P","020802050102","Middle Byrd Creek","JM60","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","SSTUDY","Special Study Station",NA,"020802050102",NA,"jamesm","PRO","Piedmont","VA","Standard","NM","020802050103","VA01","Internal","Middle Byrd Creek",0,"N","JM","Middle Byrd Creek","0208020501","JM-P","James River Basin","James River","2B","James River - Middle","VAP-H34R_BYR01A98",NA,NA,"S,B","PRO","B",NA,NA,37.81278,-78.14417,"H34R","JM60",1,NA
"2458","8-SAR001.11","South Anna River, RT. 738 BRIDGE","Piedmont","PRO",0.3,"S",50,"000002","TR","02080106","Pamunkey","Cedar Creek-South Anna River","YO-C","020801060304","South Anna River-Cedar Creek","YO11","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station",NA,"020801060304",NA,"york","PRO","Piedmont","VA","Standard","NM","020801060901","VA01","Internal","South Anna River-Cedar Creek",0,"N","YO","Cedar Creek-South Anna River","0208010603","YO-C","York River Basin","York River","8",NA,"VAP-F04R_SAR03A98",NA,NA,"0.3","PRO","A","TR","CB",37.8,-77.42444,"F04R","YO11",1,NA
"2459","8-STG005.46","Stagg Creek at Rt. 657 nr Lanes Corner","Piedmont","PRO",0.3,"S",50,"000002","TM","02080106","Pamunkey","Cedar Creek-South Anna River","YO-C","020801060304","South Anna River-Cedar Creek","YO11","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","SSTUDY","Special Study Station",NA,"020801060304",NA,"york","PRO","Piedmont","VA","Standard","NM","020801060901","VA01","Internal","South Anna River-Cedar Creek",0,"N","YO","Cedar Creek-South Anna River","0208010603","YO-C","York River Basin","York River","8",NA,"VAP-F04R_STG01A06",NA,NA,"0.3","PRO","A","TM",NA,37.74889,-77.55361,"F04R","YO11",1,NA
"2460","7-CHE047.16","off Onancock Creek","Tidewater","TRO",0.5,"S",50,"015172","C2","02080111","Pocomoke-Western Lower Delmarva","Chesconessex Creek-Onancock Creek","CB-L","020801110703","Onancock Creek-Chesconessex Creek","CB39","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VA16-005A, VA06-0055A, 13M52","020801110703",NA,"cbaosc","TRO","Tidewater","VA","Frontal","NM","020801110704","VA01","Internal","Onancock Creek-Chesconessex Creek",35,"T","CB","Chesconessex Creek-Onancock Creek","0208011107","CB-L","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7A","Chesapeake Bay Tributaries","VACB-R01E-CB7S",NA,NA,"S,M,B","CO","C2",NA,NA,37.72893,-75.8447,"R01E","CB39",1,NA
"2461","7-JOY000.59","End of Road adjacent to McDonalds HQ","Tidewater","TRO",0.3,"S",50,"000002","TM","02080111","Pocomoke-Western Lower Delmarva","Chesconessex Creek-Onancock Creek","CB-L","020801110703","Onancock Creek-Chesconessex Creek","CB39","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020801110703",NA,"cbaosc","TRO","Tidewater","VA","Frontal","NM","020801110704","VA01","Internal","Onancock Creek-Chesconessex Creek",35,"T","CB","Chesconessex Creek-Onancock Creek","0208011107","CB-L","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7A","Chesapeake Bay Tributaries","VAT-C11R_JOY01A08",NA,NA,"S","TRO","A",NA,NA,37.70489,-75.73094,"C11R","CB39",1,NA
"2462","7-OCN004.96","at ramp in Onancock","Tidewater","TRO",0.3,"S",50,"000002","AW","02080111","Pocomoke-Western Lower Delmarva","Chesconessex Creek-Onancock Creek","CB-L","020801110703","Onancock Creek-Chesconessex Creek","CB39","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020801110703",NA,"cbaosc","TRO","Tidewater","VA","Frontal","NM","020801110704","VA01","Internal","Onancock Creek-Chesconessex Creek",35,"T","CB","Chesconessex Creek-Onancock Creek","0208011107","CB-L","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7A","Chesapeake Bay Tributaries","VAT-C11E_OCN01A04","VAT-C11E_OCN01C10",NA,"S","TRO","A",NA,NA,37.71181,-75.75608,"C11E","CB39",1,NA
"2463","7-PMC000.00","SW of Rogue Is, near Chesconessex Cr","Tidewater","TRO",0.5,"S",50,"015172","C2","02080111","Pocomoke-Western Lower Delmarva","Chesconessex Creek-Onancock Creek","CB-L","020801110703","Onancock Creek-Chesconessex Creek","CB39","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VA18-0023A, VA08-0023A","020801110703",NA,"cbaosc","TRO","Tidewater","VA","Frontal","NM","020801110704","VA01","Internal","Onancock Creek-Chesconessex Creek",35,"T","CB","Chesconessex Creek-Onancock Creek","0208011107","CB-L","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7A","Chesapeake Bay Tributaries","VAT-C11E_PMC01B20",NA,NA,"B","TRO","C2","B",NA,37.76933,-75.80422,"C11E","CB39",1,NA
