"STATION_ID","ID305B_1","ID305B_2","ID305B_3","ID305B_4","ID305B_5","ID305B_6","ID305B_7","ID305B_8","ID305B_9","ID305B_10","WATER_TYPE","SALINITY","LACUSTRINE","REGION","TYPE_1","TYPE_2","TYPE_3","TYPE_4","TYPE_5","TYPE_6","TYPE_7","TYPE_8","TYPE_9","TYPE_10","LATITUDE","LONGITUDE","WATERSHED","VAHU6","TEMP_EXC","TEMP_SAMP","TEMP_STAT","DO_EXC","DO_SAMP","DO_STAT","PH_EXC","PH_SAMP","PH_STAT","ECOLI_EXC","ECOLI_SAMP","ECOLI_GM_EXC","ECOLI_GM_SAMP","ECOLI_STAT","ENTER_EXC","ENTER_SAMP","ENTER_GM_EXC","ENTER_GM_SAMP","ENTER_STAT","AMMONIA_EXC","AMMONIA_STAT","WAT_MET_EXC","WAT_MET_STAT","WAT_TOX_EXC","WAT_TOX_STAT","SED_MET_EXC","SED_MET_STAT","SED_TOX_EXC","SED_TOX_STAT","FISH_MET_EXC","FISH_MET_STAT","FISH_TOX_EXC","FISH_TOX_STAT","BENTHIC_STAT","BENTHIC_WOE_CAT","BIBI_SCORE","NUT_TP_EXC","NUT_TP_SAMP","NUT_TP_STAT","NUT_CHLA_EXC","NUT_CHLA_SAMP","NUT_CHLA_STAT","COMMENTS","WQS_ID","Buffer Distance","Comments","GNIS_ID","GNIS_Name","FType","FCode","WATER_NAME","BASIN","WQS_COMMEN","SEC","CLASS","SPSTDS","Basin_Code","PWS","Edit_Date","Tier_III","Backlog","ZONE","SECTION_DESCRIPTION","created_user","created_date","last_edited_user","last_edited_date","Shape_Length","Shape_Area","WQS_COMMENT","Trout","StreamType","Lakes_187B"
"4AMSN000.67","VAW-L04R_MSN01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A","TM",NA,NA,NA,NA,NA,NA,NA,NA,37.27611111,-80.02944444,"L04","RU10",0,12,"S",0,12,"S",0,12,"S",4,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,12,"S",0,0,NA,"2018/2020 Cycle: Bacteria impairment carries with four of 12 exceedances of the 235 cfu/100mL instantaneous WQS criterion within the data window. 

2012 Cycle:  No additional data beyond the 2008 IR.  The Roanoke River 2005 SPMD data were fou","RL_4A_067943","Manual Review | 20 m","Manual Accept |","01485209","Mason Creek",460,46006,"Mason Creek Lower","4A",NA,"6d","IV","","Roanoke",NA,NA,NA,NA,NA,"Tributaries of the Roanoke River from Niagra Reservoir to Salem's #1 raw water intake, unless otherwise designated in this chapter.",NA,NA,NA,NA,4186.73105860196,NA,NA,NA,"Perennial",NA
"4ANMR002.60","VAW-L46R_NMR01A00","VAW-L46R_NMR02A00","VAW-L46R_NMR03A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A","C",NA,NA,NA,NA,NA,NA,NA,NA,36.56805556,-79.9875,"L46","RD12",0,36,"S",0,36,"S",0,36,"S",21,36,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,36,"S",0,0,NA,"2018 Cycle:  Dan River Bacteria TMDL U.S. EPA approved 12/08/2008.  Fed ID: 35754.  SWCB approved 4/28/2009.  Trend site.
4ANMR002.60 is a 1999 Federal Consent Decree Attachment B station for FC.  The station is not 303(d) Listed in 2002 as only on","RL_4A_053233","Manual Review | No connections within 80 m","Manual Accept |","00991245","North Mayo River",558,55800,"North Mayo River Lower 1","4A",NA,"3f","IV","PWS","Roanoke","Yes",NA,NA,NA,NA,"North Mayo River and South Mayo River and their tributaries from the Virginia/North Carolina state line to points 5 miles upstream.",NA,NA,NA,NA,740.795363835185,NA,NA,NA,"Artificial Path",NA
"4ANOT001.06","VAW-L24R_NOT01A02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A","TM",NA,NA,NA,NA,NA,NA,NA,NA,37.39222222,-79.45361111,"L24","RU50",0,18,"S",0,18,"S",0,18,"S",12,18,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,17,"S",0,0,NA,"2018 Cycle:  Elk Creek/Big Otter River Bacteria TMDL U.S. EPA approved 2/02/2001 Fed ID 1498 / 9595 / 36497.  SWCB approved 6/17/2004.  The Bacteria Implementation Plan SWCB approved 3/27/07.  Originally 303(d) Listed 2004 for FC.

Outside Da","RL_4A_110106","Manual Review | 20 m","Manual Accept |","01485913","North Otter Creek",460,46006,"North Otter Creek","4A",NA,"5a","III","PWS","Roanoke","Yes",NA,NA,NA,NA,"Tributaries to the Roanoke (Staunton) River from the headwaters of the John Kerr Reservoir to Leesville Dam, unless otherwise designated in this chapter.",NA,NA,NA,NA,333.035493171952,NA,NA,NA,"Perennial",NA
"4AOWC002.35","VAW-L13R_OWC01A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.03949722,-79.39646944,"L13","RU38",0,24,"S",0,24,"S",1,24,"O",10,24,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,24,"S",0,0,NA,"2016/2018 Cycle: Seven of 18 E.Coli samples exceed the 235 cfu/100 ml instantaneous criterion. Exceedances range from 250 to 675 cfu/100ml. Pigg River Watershed TMDL: EPA Approved - 9/11/2006, SWCB Approved - 6/27/2007.","RL_4A_088444","Manual Review | 20 m","Manual Accept |",NA,NA,460,46006,"Old Womans Creek Tributaries","4A",NA,"6a","III","","Roanoke",NA,NA,NA,NA,NA,"Tributaries of the Roanoke River from Leesville Dam to Niagra Reservoir, unless otherwise designated in this chapter.",NA,NA,NA,NA,1923.17247555059,NA,NA,NA,"Perennial",NA
"4APAA000.71","VAW-L17R_PAA01A04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","B","PA",NA,NA,NA,NA,NA,NA,NA,NA,36.91703889,-79.63955833,"L17","RU35",0,31,"S",0,30,"S",0,31,"S",3,22,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"IM",NA,NA,0,27,"S",0,0,NA,"2016/2018 Cycle: Bio 'IM' Four VSCI (2013-2014) surveys with an average score of 58.2. Pigg River Bacteria TMDL Study U.S. EPA approved on 9/11/2006 Fed ID 30414/(Snow Creek Fed ID 30410).  SWCB approved 6/27/2007.  Bacteria Implementation Plan SWCB appr","RL_4A_061973","Manual Review | 20 m","Manual Accept |","01472634","Poplar Branch",460,46006,"Poplar Branch","4A",NA,"6a","III","","Roanoke",NA,NA,NA,NA,NA,"Tributaries of the Roanoke River from Leesville Dam to Niagra Reservoir, unless otherwise designated in this chapter.",NA,NA,NA,NA,673.576503419664,NA,NA,NA,"Perennial",NA
"4APDA000.35","VAW-L64R_PDA01A10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A","B",NA,NA,NA,NA,NA,NA,NA,NA,36.69558333,-78.90756667,"L64","RD51",0,18,"S",0,18,"S",0,18,"S",6,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,"IN",0,"S",0,NA,0,NA,0,NA,0,NA,"IM",NA,NA,0,14,"S",0,1,"IN","2020 Cycle: E.coli listed; NESTED Fed ID: 36223. Bio 'IM' from four VSCI surveys with an avg score of 41.2. 2008 & 2012 Bio - Flow regime related sedimentation seems to be negatively affecting the stream community. 4APDA000.35 is located in a highly urb","RL_4A_094588","Manual Review | 40 m","Manual Accept |","01501636","Poplar Creek",460,46006,"Poplar Creek","4A",NA,"2","III","","Roanoke",NA,NA,NA,NA,NA,"Dan River and its tributaries from the John Kerr Reservoir to the Virginia/North Carolina state line just east of the Pittsylvania/Halifax County line, unless otherwise designated in this chapter.",NA,NA,NA,NA,342.045678335443,NA,NA,NA,"Perennial",NA
"4APEC002.42","VAW-L71R_PEC01A04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A","B",NA,NA,NA,NA,NA,NA,NA,NA,36.78833333,-79.00666667,"L71","RD65",0,16,"S",0,16,"S",0,16,"S",5,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"IM",NA,NA,0,12,"S",0,0,NA,"2020 Cycle: Bio 'IM' from four VSCI surveys (2013, 2016) with an average score of 49.1. 2009 & 2013 Bio - 4APEC002.42 exhibits seasonal variability. Spring scores are very low. Sedimentation is a likely stressor due to high embeddedness scores.","RL_4A_095192","Manual Review | 20 m","Manual Accept |","01472584","Polecat Creek",460,46006,"Polecat Creek","4A",NA,"2b","III","PWS","Roanoke","Yes",NA,NA,NA,NA,"Banister River and its tributaries from Burlington Industries' inactive raw water intake (about 2000 feet downstream of Route 360) inclusive of the Town of Halifax intake at the Banister Lake dam upstream to the Pittsylvania/Halifax County Line (designation for main stem and tributaries ends at the county line).",NA,NA,NA,NA,325.9084755915,NA,NA,NA,"Perennial",NA
"4APEC006.49","VAW-L71R_PEC01A04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A","B",NA,NA,NA,NA,NA,NA,NA,NA,36.77833333,-79.07027778,"L71","RD65",0,4,"S",0,4,"S",0,4,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"IM",NA,NA,0,0,NA,0,0,NA,"2018/2020 Cycle: Bacteria impairment carries. Bio 'IM' from four VSCI surveys (2013, 2016) averaging 43.8. 2009 & 2013 Bio - 4APEC006.49 has fall VSCI scores very close to the impairment cutoff score of 60. Spring scores are very low. Sedimentation is a","RL_4A_095011","Manual Review | 20 m","Manual Accept |","01472584","Polecat Creek",460,46006,"Polecat Creek","4A",NA,"2b","III","PWS","Roanoke","Yes",NA,NA,NA,NA,"Banister River and its tributaries from Burlington Industries' inactive raw water intake (about 2000 feet downstream of Route 360) inclusive of the Town of Halifax intake at the Banister Lake dam upstream to the Pittsylvania/Halifax County Line (designation for main stem and tributaries ends at the county line).",NA,NA,NA,NA,603.601154482683,NA,NA,NA,"Perennial",NA
"4APEN000.05","VAW-L74R_PEN01A20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","B","FPM",NA,NA,NA,NA,NA,NA,NA,NA,36.640539,-78.794703,"L74","RD74",0,1,"IN",0,1,"IN",0,1,"IN",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,"IN",0,"IN",0,NA,0,NA,0,NA,0,NA,"J",NA,NA,0,1,"IN",0,1,"IN","2020 Cycle: 2018 Probabilistic station. One spring VSCI score of 46.2. This station is near the mouth of Pensions Branch and was affected by backflow from the Hyco River and had very slow-moving water.","RL_4A_097536","Manual Review | NA","Manual Accept | moved to riverine","01500896","Pensions Branch",460,46006,"Unnamed tributary","4A",NA,"1","III","PWS","Roanoke","Yes",NA,NA,NA,NA,"Lake Gaston and the John Kerr Reservoir in Virginia and their tributaries in Virginia, unless otherwise designated in this chapter (not including the Roanoke or the Dan Rivers). The Roanoke River Service Authority's water supply intake is in this section.",NA,NA,NA,NA,695.925959047846,NA,NA,NA,"Perennial",NA
"4APGG003.29","VAW-L13L_PGG01A02","VAW-L18R_PGG01A00","VAW-L18R_PGG02A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A","C","TM,L",NA,NA,NA,NA,NA,NA,NA,36.98883056,-79.51561945,"L13","RU37",0,29,"S",0,29,"S",0,29,"S",11,29,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,2,2,"IM",0,0,NA,"Leesville Reservoir DEQ Data Summary: TEMP: 0/793; DO: 27/390;  PH: 0/446; ECOLI: 12/82; TP: 2/6; CHLA: 0/4 | Leesville Reservoir Other Data Summary: PH: 0/439;  TP: 0/2. '06 FT mercury (Hg) [Apx E-1] 1 sp.","RL_4A_087631","Manual Review | 20 m","Manual Accept |","01472296","Pigg River",558,55800,"Pigg River Lower","4A",NA,"6a","III","","Roanoke",NA,NA,NA,NA,NA,"Tributaries of the Roanoke River from Leesville Dam to Niagra Reservoir, unless otherwise designated in this chapter.",NA,NA,NA,NA,553.746793968115,NA,NA,NA,"Artificial Path",NA
"4APKP002.46","VAW-L60R_PKP01A06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.55706111,-79.40601945,"L60","RD39",0,2,"S",0,2,"S",0,2,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"2018 Cycle: Bio 'IM' from two 2015 VSCI surveys: Spring 26.5, Fall 57.7. 2009 Bio 'IM' 4APKP002.46 is in an urban watershed with abundant impervious surfaces. Flow regime and sedimentation seem to be affecting the benthic community negatively.","RL_4A_081449","Manual Review | 40 m","Manual Accept |","00992900","Pumpkin Creek",460,46006,"Pumpkin Creek","4A",NA,"3","III","","Roanoke",NA,NA,NA,NA,NA,"Dan River and its tributaries from the Virginia/North Carolina state line just east of the Pittsylvania/Halifax County line upstream to the state line just east of Draper, North Carolina, unless otherwise designated in this chapter.",NA,NA,NA,NA,2911.66583379344,NA,NA,NA,"Perennial",NA
"4APMN001.01","VAW-L57R_PMN01A20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.561306,-79.696944,"L57","RD31",0,1,"IN",0,1,"IN",0,1,"IN",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"IM",NA,NA,0,0,NA,0,0,NA,"2020 Cycle: Bio 'IM' from two 2017 VSCI Scores of 61 (S) and 40.9 (F). This stream is very sandy and has marginal riffles consisting of gravel with some cobble. Cattle have access to the stream and the habitat assessment indicates a high probability of s","RL_4A_056295","Manual Review | 20 m","Manual Accept |",NA,NA,460,46006,"Cascade Creek Tributaries","4A",NA,"3b","IV","PWS","Roanoke","Yes",NA,NA,NA,NA,"Cascade Creek and its tributaries.",NA,NA,NA,NA,820.999678122076,NA,NA,NA,"Perennial",NA
"4APND000.56","VAW-L64R_PND01A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.69195833,-78.93198889,"L64","RD49",0,2,"S",0,2,"S",0,2,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"FS",NA,NA,0,0,NA,0,0,NA,"2018/2020 Cycle:  No E.coli data. Bio 'FS' from two VSCI surveys: Spring 39.1, Fall 71.2. This stream had good riffles but also had some areas of hardpan clay banks and stream bottom. The spring sample was dominated by Chironomids and Cheumatopsyche, ind","RL_4A_094565","Manual Review | 20 m","Manual Accept |","01472592","Pond Branch",460,46006,"Unnamed tributary","4A",NA,"2a","III","PWS","Roanoke","Yes",NA,NA,NA,NA,"Dan River and its tributaries from South Boston's raw water intake to points 5 miles upstream.",NA,NA,NA,NA,1506.4498124803,NA,NA,NA,"Perennial",NA
"4APOP000.85","VAW-L77R_POP01A14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.69503611,-78.513175,"L77","RU93",0,2,"S",0,2,"S",0,2,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"J",NA,NA,0,0,NA,0,0,NA,"2020 Cycle:  Bio 'J' 2017 VSCIs 57.9 (Spring) and 56.9 (Fall). The SCI scores are very close to the impairment threshold; therefore additional data will be collected to ensure an accurate assessment. The water was stagnant and had a tannic color.  Habita","RL_4A_128823","Manual Review | 20 m","Manual Accept |","01472628","Popes Creek",460,46006,"Unnamed tributary","4A",NA,"1","III","PWS","Roanoke","Yes",NA,NA,NA,NA,"Lake Gaston and the John Kerr Reservoir in Virginia and their tributaries in Virginia, unless otherwise designated in this chapter (not including the Roanoke or the Dan Rivers). The Roanoke River Service Authority's water supply intake is in this section.",NA,NA,NA,NA,237.249959284721,NA,NA,NA,"Perennial",NA
"4APRS008.76","VAW-L42R_PRS01A02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.54568333,-80.29521667,"L42","RD05",0,12,"S",0,12,"S",0,12,"S",4,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,12,"S",0,0,NA,"2018 Cycle: E.coli exceeds the 235 cfu/100 ml instantaneous criterion in four of 12 samples; excursions range from 262-1935 cfu/100 ml. Dan R. Bacteria TMDL US EPA approved 12/08/2008.  Fed ID: 35748. SWCB approved 4/28/2009.  Peters Creek is NESTED with","RL_4A_045704","Manual Review | 20 m","Manual Accept |","00992087","Peters Creek",460,46006,"Peters Creek","4A",NA,"3g","IV","","Roanoke",NA,NA,NA,NA,NA,"Interstate streams in the Dan River watershed above the point where the Dan crosses the Virginia/North Carolina state line just east of Draper, North Carolina, (including the Mayo and the Smith watersheds), unless otherwise designated in this chapter.",NA,NA,NA,NA,1106.77702347066,NA,NA,NA,"Perennial",NA
"4ARNF013.60","VAW-L02R_RNF03A02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.18583333,-80.35277778,"L02","RU07",0,6,"S",0,6,"S",0,6,"S",4,6,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,6,"S",0,0,NA,"2020 Cycle: Outside Data Window:  '06 FT/Sed lead (Pb) detected 1 sp.; sediment exceeds PEC SV (22800 ppb) Total PAH @55606 ppb; ATH(845) @4763; FTH (2230) @9134; Pyrene (1520) @6261; Benz(a) ATH (1050) @2349; Chrysene (1290) @4104 & Benzo(a) Pyrene (145","RL_4A_052124","Manual Review | 80 m","Manual Accept |","01485902","North Fork Roanoke River",558,55800,"Roanoke River, North Fork  Middle","4A",NA,"7","IV","pH-6.5-9.5, ","Roanoke",NA,NA,NA,NA,NA,"Roanoke River and its tributaries, unless otherwise designated in this chapter, from Salem's #1 raw water intake to their headwaters.",NA,NA,NA,NA,275.328490971589,NA,NA,NA,"Artificial Path",NA
"4ARNF013.66","VAW-L02R_RNF03A02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A","TM","TR",NA,NA,NA,NA,NA,NA,NA,37.18638889,-80.3525,"L02","RU07",0,30,"S",0,30,"S",0,30,"S",18,29,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,1,30,"S",0,0,NA,"2020 Cycle: Both 4ARNF013.66 and 4ARNF015.09 are physically located at the same site.  4ARNF013.66 initial Listing 2002 for FC is nested within the Roanoke River Bacteria TMDL Fed ID: 24538 / EPA approved 8/02/2006; SWCB approved 6/27/2007; L02R-01-BAC.","RL_4A_052124","Manual Review | 20 m","Manual Accept |","01485902","North Fork Roanoke River",558,55800,"Roanoke River, North Fork  Middle","4A",NA,"7","IV","pH-6.5-9.5, ","Roanoke",NA,NA,NA,NA,NA,"Roanoke River and its tributaries, unless otherwise designated in this chapter, from Salem's #1 raw water intake to their headwaters.",NA,NA,NA,NA,275.328490971589,NA,NA,NA,"Artificial Path",NA
"4ARNF016.80","VAW-L02R_RNF04A02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.20471945,-80.35871945,"L02","RU06",0,24,"S",0,24,"S",0,24,"S",9,24,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,24,"S",0,0,NA,"2018/2020 Cycle:  2016 data window produces 6 of 24 E.coli exceedances.  The 2012 E.coli exceedances (4/12) cause the extension of the impairment upstream and is a nested extension of the initially 2002 Listed 4ARNF013.66.

The Roanoke River","RL_4A_052109","Manual Review | 20 m","Manual Accept |","01485902","North Fork Roanoke River",558,55800,"Roanoke River, North Fork Upper Middle","4A",NA,"7","IV","pH-6.5-9.5, ","Roanoke",NA,NA,NA,NA,NA,"Roanoke River and its tributaries, unless otherwise designated in this chapter, from Salem's #1 raw water intake to their headwaters.",NA,NA,NA,NA,875.509242968636,NA,NA,NA,"Artificial Path",NA
"4AROA000.00","VAW-L80L_ROA08A04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","BRRO","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.55055556,-78.04972222,"L80","RL18",0,154,"S",10,115,"S",1,115,"S",0,21,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,2,"S",0,2,"S","Lake Gaston, (Virginia portion) DEQ Data Summary: TEMP: 0/428; DO: 31/315; PH: 1/315; ECOLI: 0/63; TP: 0/6; CHLA: 0/6","LP_4A_014340","Manual Review | NA","Manual Accept |","00985605","Lake Gaston",436,43600,"Lake Gaston","4A",NA,"1","III","PWS","Roanoke","Yes",NA,NA,NA,NA,"Lake Gaston and the John Kerr Reservoir in Virginia and their tributaries in Virginia, unless otherwise designated in this chapter (not including the Roanoke or the Dan Rivers). The Roanoke River Service Authority's water supply intake is in this section.",NA,NA,NA,NA,112233.137826643,16667180.7316225,NA,NA,NA,"y"
"4AROA004.54","VAW-L78R_ROA06A98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.54972222,-78.1175,"L78","RL18",0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,"IM",NA,NA,NA,0,0,NA,0,0,NA,"2020 Cycle: Exceedance of the Mercury (Hg) WQS based tissue value (TV) of 0.3 ppm and the VDH screening value of 0.5 ppm is found in one species from 2018 collections; Largemouth Bass (5 Fish) at 0.52ppm.  2018 PCB collections: five species analyzed for","LP_4A_014340","Manual Review | NA","Manual Accept |","00985605","Lake Gaston",436,43600,"Lake Gaston","4A",NA,"1","III","PWS","Roanoke","Yes",NA,NA,NA,NA,"Lake Gaston and the John Kerr Reservoir in Virginia and their tributaries in Virginia, unless otherwise designated in this chapter (not including the Roanoke or the Dan Rivers). The Roanoke River Service Authority's water supply intake is in this section.",NA,NA,NA,NA,112233.137826643,16667180.7316225,NA,NA,NA,"y"
"4AROC001.00","VAW-L39R_ROC02A06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8932,-78.697,"L39","RU86",0,12,"S",0,12,"S",0,12,"S",2,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,12,"S",0,0,NA,"2012 - No New Bacteria Data
2006 Roanoke River Basin Bacteria TMDL

2007-2008 Roanoke River PCB TMDL Sampling","RL_4A_099884","Manual Review | 20 m","Manual Accept |","01473295","Roanoke Creek",558,55800,"Roanoke Creek","4A",NA,"5a","III","PWS","Roanoke","Yes",NA,NA,NA,NA,"Tributaries to the Roanoke (Staunton) River from the headwaters of the John Kerr Reservoir to Leesville Dam, unless otherwise designated in this chapter.",NA,NA,NA,NA,856.534197034824,NA,NA,NA,"Artificial Path",NA
"4AROT000.08","VAW-L15R_ROT01A10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.859111,-79.921972,"L15","RU31",0,13,"S",0,13,"S",0,13,"S",5,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,12,"S",0,0,NA,NA,"RL_4A_055363","Manual Review | 20 m","Manual Accept |","01473524","Root Mill Creek",460,46006,"Root Mill Creek","4A",NA,"6a","III","","Roanoke",NA,NA,NA,NA,NA,"Tributaries of the Roanoke River from Leesville Dam to Niagra Reservoir, unless otherwise designated in this chapter.",NA,NA,NA,NA,1211.69837331366,NA,NA,NA,"Perennial",NA
"4ASBA004.54","VAW-L21R_SBA01A08","VAW-L21R_SBA02A08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.20566111,-79.61501111,"L21","RU42",1,12,"S",0,12,"S",0,12,"S",9,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,1,12,"O",0,0,NA,"2018 Cycle:  2012 Initial bacteria Listing.  The Staunton River Bacteria TMDL U.S. EPA approved 6/22/2006.  Fed IDs 24386/23315/23316/24387.  SWCB approved 6/17/2007.  Goose Creek Fed ID 24552 and its tributaries are nested within the Staunton River TMDL","RL_4A_063599","Manual Review | 20 m","Manual Accept |","01475893","Trough Run",460,46006,"Goose Creek Middle/Bore Auger Creek/Wolf Creek","4A",NA,"5a","III","PWS","Roanoke","Yes",NA,NA,NA,NA,"Tributaries to the Roanoke (Staunton) River from the headwaters of the John Kerr Reservoir to Leesville Dam, unless otherwise designated in this chapter.",NA,NA,NA,NA,660.522656337036,NA,NA,NA,"Perennial",NA
"4ASCE000.26","VAW-L19R_SCE01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A","TM",NA,NA,NA,NA,NA,NA,NA,NA,37.10611111,-79.30638889,"L19","RU47",0,12,"S",0,12,"S",0,12,"S",3,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,12,"S",0,0,NA,"2018 Cycle: E.coli exceedance rate 3/11. Nested: Cub Creek, Turnip Creek, Buffalo Creek, Buffalo Creek (UT), and Staunton River Watersheds Bacteria TMDL Study: U.S. EPA approved 6/20/2006 [Fed. ID.24386] and SWCB approved 6/27/2007.","RL_4A_091534","Manual Review | 40 m","Manual Accept | Pocket Rd. = Rt. 924; decision was made based on STA_DESC.","01475404","Sycamore Creek",460,46006,"Sycamore Creek","4A",NA,"5a","III","PWS","Roanoke","Yes",NA,NA,NA,NA,"Tributaries to the Roanoke (Staunton) River from the headwaters of the John Kerr Reservoir to Leesville Dam, unless otherwise designated in this chapter.",NA,NA,NA,NA,296.597553536532,NA,NA,NA,"Perennial",NA
